id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1581945946539118592,1581945946539118592,2022-10-17 10:51:19 BST,2022-10-17,10:51:19,+0100,22770385,mccartneymaxwel,Y Maxwell-Darkes,,@PennyMordaunt so is this you trying to Votes? I’m ex service #RAF and a #WASPI &amp; a #BusinessWoman - you and all women #MPs should be screaming injustice!! But no… Where did our #Contributions go!? #Windrush #Grenfel - but not those that paid in!! @trussliz - hypocrites!,en,"[{'screen_name': 'trussliz', 'name': 'liz truss', 'id': '65357102'}]",[],[],0,0,0,"['raf', 'waspi', 'businesswoman', 'mps', 'contributions', 'windrush', 'grenfel']",[],https://twitter.com/McCartneyMaxwel/status/1581945946539118592,False,https://twitter.com/PennyMordaunt/status/1580896659231297537,0,,Swindon,,,,,,[],,,,
1581943418766315522,1581943418766315522,2022-10-17 10:41:16 BST,2022-10-17,10:41:16,+0100,22770385,mccartneymaxwel,Y Maxwell-Darkes,,#BREAKING:  @trussliz @Conservatives stick to your guns! @Jeremy_Hunt is a globalist not interested in the general public - the ordinary hard working British Taxpayer! The lady is NOT for turning! Bloody joke!,en,"[{'screen_name': 'trussliz', 'name': 'liz truss', 'id': '65357102'}, {'screen_name': 'conservatives', 'name': 'conservatives', 'id': '14281853'}, {'screen_name': 'jeremy_hunt', 'name': 'jeremy hunt', 'id': '112398730'}]",[],[],0,3,0,['breaking'],[],https://twitter.com/McCartneyMaxwel/status/1581943418766315522,False,,0,,Swindon,,,,,,[],,,,
1581910871907127296,1581910871907127296,2022-10-17 08:31:57 BST,2022-10-17,08:31:57,+0100,47062676,suorch,Susan Moore,,@trussliz,qam,[],[],[],0,0,1,[],[],https://twitter.com/SuOrch/status/1581910871907127296,False,https://twitter.com/ruthvalerio/status/1581741073806024704,0,,Swindon,,,,,,[],,,,
1581907319033516032,1581907319033516032,2022-10-17 08:17:49 BST,2022-10-17,08:17:49,+0100,267668148,mbooton,Mike Booton,,About the only thing Liz Truss hasn't lost right now is her car keys.,en,[],[],[],3,0,2,[],[],https://twitter.com/mbooton/status/1581907319033516032,False,,0,,Swindon,,,,,,[],,,,
1581903565982793728,1581681085460512769,2022-10-17 08:02:55 BST,2022-10-17,08:02:55,+0100,660163,lloydi,lloydi.eh? 🇺🇦,,@SolutionClimate @BethRigby @trussliz I think it’s more “spiralling out of control”,en,[],[],[],0,0,0,[],[],https://twitter.com/lloydi/status/1581903565982793728,False,,0,,Swindon,,,,,,"[{'screen_name': 'SolutionClimate', 'name': 'Climate Change Solution', 'id': '1194570904640114688'}, {'screen_name': 'BethRigby', 'name': 'Beth Rigby', 'id': '19902709'}, {'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}]",,,,
1581895331373252608,1581895331373252608,2022-10-17 07:30:11 BST,2022-10-17,07:30:11,+0100,2674551652,rogerph100,Roger,,@trussliz @Jacob_Rees_Mogg the role of the remainers in our recent history is going to be punished. We do not need a Labour government but the Brady bunch are making it very likely. Please read attached thread from Barristers Horse.,en,"[{'screen_name': 'jacob_rees_mogg', 'name': 'jacob rees-mogg', 'id': '885838630928994304'}]",[],[],0,0,0,[],[],https://twitter.com/rogerph100/status/1581895331373252608,False,https://twitter.com/rogerph100/status/1581893928743149568,0,,Swindon,,,,,,[],,,,
1581895287362457600,1581895287362457600,2022-10-17 07:30:01 BST,2022-10-17,07:30:01,+0100,334119241,ghr_swindon,Greatest Hits Radio Swindon,,"On air this morning with @oliviamounsor  💸 The Chancellor to announce medium-term plan, as some MP's call for Liz Truss to resign  👮 16-year-old charged with drug related offences in Swindon  🎣 We hear from NFU rep about bird flu restrictions - after case confirmed in Swindon  https://t.co/3ag2pD0S5q",en,"[{'screen_name': 'oliviamounsor', 'name': 'olivia mounsor', 'id': '1017800710300295173'}]",[],['https://pbs.twimg.com/media/FfQFYVCWQAAMTnD.jpg'],0,0,4,[],[],https://twitter.com/GHR_Swindon/status/1581895287362457600,False,,1,https://pbs.twimg.com/media/FfQFYVCWQAAMTnD.jpg,Swindon,,,,,,[],,,,
1581892800614137858,1581892800614137858,2022-10-17 07:20:08 BST,2022-10-17,07:20:08,+0100,1253672034,hewitson10,kerry ✊💙🇺🇦,,This is just totally embarrassing for Liz truss the self named destructor  Jeremy Hunt is doing an emergency statement today where he’ll rip up all her truss economics &amp; feed us some austerity   #GeneralElection2022 #kayburley  #ToriesUnfitToGovern  https://t.co/wNvJlunpQb,en,[],[],[],2,18,23,"['generalelection2022', 'kayburley', 'toriesunfittogovern']",[],https://twitter.com/hewitson10/status/1581892800614137858,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1581892753973284866/pu/img/6TSb7te5FDrTfrlV.jpg,Swindon,,,,,,[],,,,
1581757327547723776,1581556452954865664,2022-10-16 22:21:49 BST,2022-10-16,22:21:49,+0100,707178613095972864,just1diamond,#TheGirlTheWoman,,@Mollster14 @BethRigby @PaulGoodmanCH @ConHome @trussliz No need for a GE.,en,[],[],[],1,0,0,[],[],https://twitter.com/Just1Diamond/status/1581757327547723776,False,,0,,Swindon,,,,,,"[{'screen_name': 'Mollster14', 'name': 'The Mollster', 'id': '1223348745628155906'}, {'screen_name': 'BethRigby', 'name': 'Beth Rigby', 'id': '19902709'}, {'screen_name': 'PaulGoodmanCH', 'name': 'Paul Goodman', 'id': '131859965'}, {'screen_name': 'ConHome', 'name': 'ConservativeHome', 'id': '159992511'}, {'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}]",,,,
1581740353417510912,1581698312477896704,2022-10-16 21:14:22 BST,2022-10-16,21:14:22,+0100,30328577,rcmandy,andy ratcliffe,,"@RedsssSeaside @TrustSTFC Its a disgraceful, stupid, ill-informed decision, we all know that, but I smell a Liz Truss 'we listen to the people' U-turn on the way. I'm sure I'm not alone in being interested to find out if TrustSTFC, the SC or Shdow board were involved originally #stfc",en,[],[],[],1,0,1,['stfc'],[],https://twitter.com/rcmandy/status/1581740353417510912,False,,0,,Swindon,,,,,,"[{'screen_name': 'RedsssSeaside', 'name': 'SeasideReds 🎩🍻🏴\U000e0067\U000e0062\U000e0065\U000e006e\U000e0067\U000e007f', 'id': '1368641417082462213'}, {'screen_name': 'TrustSTFC', 'name': 'TrustSTFC', 'id': '573843133'}]",,,,
1581737795441537025,1581560268597125121,2022-10-16 21:04:12 BST,2022-10-16,21:04:12,+0100,905734997423906816,markwood3010,Mark,,@trussliz Well be true to your word and resign then….you are an absolute failure and things will only get worse….be gone!,en,[],[],[],0,0,0,[],[],https://twitter.com/MarkWood3010/status/1581737795441537025,False,,0,,Swindon,,,,,,"[{'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}]",,,,
1581729941556989953,1581648248372011009,2022-10-16 20:32:59 BST,2022-10-16,20:32:59,+0100,1029795238632669185,davidshaw291,Davidshaw29,,@irenegarth1946 @trussliz @Jeremy_Hunt Bravo Mr Biden.,en,[],[],[],0,0,2,[],[],https://twitter.com/Davidshaw291/status/1581729941556989953,False,,0,,Swindon,,,,,,"[{'screen_name': 'irenegarth1946', 'name': 'Lady Irene Garth 🐟🔶#FBPE/#PR/#PA #Woke', 'id': '140761770'}, {'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}, {'screen_name': 'Jeremy_Hunt', 'name': 'Jeremy Hunt', 'id': '112398730'}]",,,,
1581725086461366272,1581711493107658752,2022-10-16 20:13:42 BST,2022-10-16,20:13:42,+0100,1029795238632669185,davidshaw291,Davidshaw29,,@davesumnersmith @trussliz Forced out via general election,en,[],[],[],0,0,0,[],[],https://twitter.com/Davidshaw291/status/1581725086461366272,False,,0,,Swindon,,,,,,"[{'screen_name': 'davesumnersmith', 'name': 'Dave Sumner Smith', 'id': '13340732'}, {'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}]",,,,
1581721551103459330,1581571643897307138,2022-10-16 19:59:39 BST,2022-10-16,19:59:39,+0100,1122384927968976896,clubaudiuk1,Club Audi UK,,@TheBishF1 @trussliz It was clear in the leadership contest that she would win the race to the bottom of the barrel.  Will we ever see the House of Commons predominantly occupied by those truly putting the interests of the country and their constituents above personal ambition and greed?,en,[],[],[],0,0,2,[],[],https://twitter.com/ClubAudiUK1/status/1581721551103459330,False,,0,,Swindon,,,,,,"[{'screen_name': 'TheBishF1', 'name': 'Matt Bishop 🏳️\u200d🌈', 'id': '434239640'}, {'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}]",,,,
1581669996534431744,1581624402911047681,2022-10-16 16:34:47 BST,2022-10-16,16:34:47,+0100,25812798,boogoid,🇪🇺🇬🇧🇺🇦 Jimbo Broadbent,,@IsabelOakeshott @trussliz This you?  https://t.co/mPjZ54VX7b,en,[],[],['https://pbs.twimg.com/media/FfM4eovWIAEMNtL.jpg'],2,4,7,[],[],https://twitter.com/Boogoid/status/1581669996534431744,False,,1,https://pbs.twimg.com/media/FfM4eovWIAEMNtL.jpg,Swindon,,,,,,"[{'screen_name': 'IsabelOakeshott', 'name': 'Isabel Oakeshott', 'id': '437814330'}, {'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}]",,,,
1581646996280000514,1581560268597125121,2022-10-16 15:03:24 BST,2022-10-16,15:03:24,+0100,978758634657206273,neilrobinson_88,Neil 🇬🇧,,@trussliz Quit,en,[],[],[],0,0,0,[],[],https://twitter.com/neilrobinson_88/status/1581646996280000514,False,,0,,Swindon,,,,,,"[{'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}]",,,,
1581645916385132545,1581273756869152768,2022-10-16 14:59:06 BST,2022-10-16,14:59:06,+0100,746784982048378880,susanbaker588,SAB,,@TonyRCox @Laurence_in_EU @dave43law @LordAshcroft @KwasiKwarteng @Jeremy_Hunt @trussliz 🙏,und,[],[],[],0,0,3,[],[],https://twitter.com/susanbaker588/status/1581645916385132545,False,,0,,Swindon,,,,,,"[{'screen_name': 'TonyRCox', 'name': 'Tony R.Cox', 'id': '498666818'}, {'screen_name': 'Laurence_in_EU', 'name': 'Laurence Unboxed', 'id': '1271787274745925637'}, {'screen_name': 'dave43law', 'name': 'dave lawrence 🐟🐟🐠', 'id': '528674835'}, {'screen_name': 'LordAshcroft', 'name': 'Lord Ashcroft', 'id': '1282992704'}, {'screen_name': 'KwasiKwarteng', 'name': 'Kwasi Kwarteng', 'id': '707967655031005186'}, {'screen_name': 'Jeremy_Hunt', 'name': 'Jeremy Hunt', 'id': '112398730'}, {'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}]",,,,
1581643079106195457,1581217402737393664,2022-10-16 14:47:50 BST,2022-10-16,14:47:50,+0100,437717340,jrbgarfield,James Garfield,,@terminallytang1 @ClaireMacLeody @IsabelOakeshott @RishiSunak @trussliz @PennyMordaunt @Dominic2306 Thriving - check out  https://t.co/cIb7B7zPoU?  It's generally accepted that growth has been anemic since the GFC.  The big problem is that successive governments have used the lazy approach of increasing GDP by throwing people at the problem.,en,[],['https://data.oecd.org/chart/6QCH'],[],0,0,0,[],[],https://twitter.com/jrbgarfield/status/1581643079106195457,False,,0,,Swindon,,,,,,"[{'screen_name': 'terminallytang1', 'name': 'terminallytangerine', 'id': '523530643'}, {'screen_name': 'ClaireMacLeody', 'name': 'ClaireMacLeody', 'id': '914995819'}, {'screen_name': 'IsabelOakeshott', 'name': 'Isabel Oakeshott', 'id': '437814330'}, {'screen_name': 'RishiSunak', 'name': 'Rishi Sunak', 'id': '1168968080690749441'}, {'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}, {'screen_name': 'PennyMordaunt', 'name': 'Penny Mordaunt', 'id': '462856853'}, {'screen_name': 'Dominic2306', 'name': 'Dominic Cummings', 'id': '1354919270375940099'}]",,,,
1581633593939439617,1581217402737393664,2022-10-16 14:10:08 BST,2022-10-16,14:10:08,+0100,437717340,jrbgarfield,James Garfield,,"@jgeeman @terminallytang1 @IsabelOakeshott @RishiSunak @trussliz @PennyMordaunt You can't say that, sweep inconvenient narratives under the carpet.",en,[],[],[],0,0,1,[],[],https://twitter.com/jrbgarfield/status/1581633593939439617,False,,0,,Swindon,,,,,,"[{'screen_name': 'jgeeman', 'name': '𝕁𝔾𝕖𝕖𝕄𝕒𝕟', 'id': '193890863'}, {'screen_name': 'terminallytang1', 'name': 'terminallytangerine', 'id': '523530643'}, {'screen_name': 'IsabelOakeshott', 'name': 'Isabel Oakeshott', 'id': '437814330'}, {'screen_name': 'RishiSunak', 'name': 'Rishi Sunak', 'id': '1168968080690749441'}, {'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}, {'screen_name': 'PennyMordaunt', 'name': 'Penny Mordaunt', 'id': '462856853'}]",,,,
1581623414183247874,1581560268597125121,2022-10-16 13:29:41 BST,2022-10-16,13:29:41,+0100,1195333596166467584,fbpajringo2389,Johnny Ringo 🇺🇦🇬🇧🇪🇺🇮🇪,,"@trussliz You act in the interest of Oligarchs and Mayfair hedge fund managers. You and your ilk have trashed the Conservative Party, those traditional politics I could understand and respect. I will never vote Tory whilst you and the likes of the fascist S Braverman are incumbent.#GTTO",en,[],[],[],0,0,0,['gtto'],[],https://twitter.com/FBPAjRingo2389/status/1581623414183247874,False,,0,,Swindon,,,,,,"[{'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}]",,,,
1581620417466228736,1581546857129742336,2022-10-16 13:17:47 BST,2022-10-16,13:17:47,+0100,1029795238632669185,davidshaw291,Davidshaw29,,@ConHome @ModerateLabour1 @trussliz All over for the Tories more like.,en,[],[],[],0,0,2,[],[],https://twitter.com/Davidshaw291/status/1581620417466228736,False,,0,,Swindon,,,,,,"[{'screen_name': 'ConHome', 'name': 'ConservativeHome', 'id': '159992511'}, {'screen_name': 'ModerateLabour1', 'name': 'Moderate_Labour 🌹🇬🇧', 'id': '1403410145258917892'}, {'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}]",,,,
1581608822484836354,1581560268597125121,2022-10-16 12:31:42 BST,2022-10-16,12:31:42,+0100,1029795238632669185,davidshaw291,Davidshaw29,,"@trussliz You have no mandate for anything,call an election it's the WILL of the people.",en,[],[],[],0,0,0,[],[],https://twitter.com/Davidshaw291/status/1581608822484836354,False,,0,,Swindon,,,,,,"[{'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}]",,,,
1581579499715452928,1581579499715452928,2022-10-16 10:35:11 BST,2022-10-16,10:35:11,+0100,40258809,atiff_uk,Atiff Ghafar,,Liz truss is in charge.. The only issue she's in charge of a sinking ship,en,[],[],[],0,0,0,[],[],https://twitter.com/Atiff_uk/status/1581579499715452928,False,,0,,Swindon,,,,,,[],,,,
1581579013826699265,1581560268597125121,2022-10-16 10:33:15 BST,2022-10-16,10:33:15,+0100,1241377228367310849,ranxius,Res Anxius: scorched earth,,"@trussliz You relentlessly voted for every restriction that did nothing but hammer families and businesses and cause enormous damage to the mental, physical and economic health of the country so this is a big fat lie.",en,[],[],[],0,0,1,[],[],https://twitter.com/RAnxius/status/1581579013826699265,False,,0,,Swindon,,,,,,"[{'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}]",,,,
1581576357171331072,1581560268597125121,2022-10-16 10:22:42 BST,2022-10-16,10:22:42,+0100,127014402,markjwoodham,Mark,,@trussliz It's time for a general election.,en,[],[],[],0,0,0,[],[],https://twitter.com/MarkjWoodham/status/1581576357171331072,False,,0,,Swindon,,,,,,"[{'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}]",,,,
1581573271841288193,1581573271841288193,2022-10-16 10:10:26 BST,2022-10-16,10:10:26,+0100,14766423,andypoulton,Andy Poulton - ˜”*°• Chief SEO Officer•°*”˜ 🧢🖊️,,I suspect my milk may have a longer #ShelfLife than Liz Truss  https://t.co/DGnD9UOPAc,en,[],[],"['https://pbs.twimg.com/media/FfLgbRbWYAIkjiC.png', 'https://pbs.twimg.com/media/FfLgfz9WYAAYUuv.png']",0,0,1,['shelflife'],[],https://twitter.com/andypoulton/status/1581573271841288193,False,,1,https://pbs.twimg.com/media/FfLgbRbWYAIkjiC.png,Swindon,,,,,,[],,,,
1581564932222767105,1581560268597125121,2022-10-16 09:37:18 BST,2022-10-16,09:37:18,+0100,1230097113549283329,bobthecane,Bobthecane,,@trussliz You are totally gutless.,en,[],[],[],0,0,0,[],[],https://twitter.com/bobthecane/status/1581564932222767105,False,,0,,Swindon,,,,,,"[{'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}]",,,,
1581561378598715392,1581561378598715392,2022-10-16 09:23:11 BST,2022-10-16,09:23:11,+0100,1253672034,hewitson10,kerry ✊💙🇺🇦,,"So looks like talks are happening amongst Tory MPs to oust Liz truss already   No more do overs, we need a #GeneralElection   #laurak #Ridge  https://t.co/sYtH0rZMMB",en,[],[],[],0,2,6,"['generalelection', 'laurak', 'ridge']",[],https://twitter.com/hewitson10/status/1581561378598715392,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1581561314400518145/pu/img/JAsDrNCclqa0wOTk.jpg,Swindon,,,,,,[],,,,
1581557078615027713,1581556452954865664,2022-10-16 09:06:06 BST,2022-10-16,09:06:06,+0100,707178613095972864,just1diamond,#TheGirlTheWoman,,@BethRigby @PaulGoodmanCH @ConHome Well they’ll have the #Members to answer too! It’s not up to them - it’s up to US - the #British people ! #LowTax is what @trussliz promised and that’s what we want !,en,"[{'screen_name': 'trussliz', 'name': 'liz truss', 'id': '65357102'}]",[],[],4,0,0,"['members', 'british', 'lowtax']",[],https://twitter.com/Just1Diamond/status/1581557078615027713,False,,0,,Swindon,,,,,,"[{'screen_name': 'BethRigby', 'name': 'Beth Rigby', 'id': '19902709'}, {'screen_name': 'PaulGoodmanCH', 'name': 'Paul Goodman', 'id': '131859965'}, {'screen_name': 'ConHome', 'name': 'ConservativeHome', 'id': '159992511'}]",,,,
1581556821763858432,1581217402737393664,2022-10-16 09:05:04 BST,2022-10-16,09:05:04,+0100,437717340,jrbgarfield,James Garfield,,"@ClaireMacLeody @terminallytang1 @IsabelOakeshott @RishiSunak @trussliz @PennyMordaunt @Dominic2306 To address the specific point about raw sewage, I find that as disgusting as the majority (who wouldn't).  There has to be the political will for people to ensure it stops.  I gather that in the political utopia that is the EU that many countries also dump raw sewage.",en,[],[],[],1,0,0,[],[],https://twitter.com/jrbgarfield/status/1581556821763858432,False,,0,,Swindon,,,,,,"[{'screen_name': 'ClaireMacLeody', 'name': 'ClaireMacLeody', 'id': '914995819'}, {'screen_name': 'terminallytang1', 'name': 'terminallytangerine', 'id': '523530643'}, {'screen_name': 'IsabelOakeshott', 'name': 'Isabel Oakeshott', 'id': '437814330'}, {'screen_name': 'RishiSunak', 'name': 'Rishi Sunak', 'id': '1168968080690749441'}, {'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}, {'screen_name': 'PennyMordaunt', 'name': 'Penny Mordaunt', 'id': '462856853'}, {'screen_name': 'Dominic2306', 'name': 'Dominic Cummings', 'id': '1354919270375940099'}]",,,,
1581555164242055169,1581217402737393664,2022-10-16 08:58:29 BST,2022-10-16,08:58:29,+0100,437717340,jrbgarfield,James Garfield,,"@ClaireMacLeody @terminallytang1 @IsabelOakeshott @RishiSunak @trussliz @PennyMordaunt @Dominic2306 The thing that's laughable @ClaireMacLeody is that at no point have I said I'm a Brexit defender.  I get tired of the polarised views on both sides.  However, the situation before Brexit was untenable. 1/",en,"[{'screen_name': 'clairemacleody', 'name': 'clairemacleody', 'id': '914995819'}]",[],[],2,0,0,[],[],https://twitter.com/jrbgarfield/status/1581555164242055169,False,,0,,Swindon,,,,,,"[{'screen_name': 'ClaireMacLeody', 'name': 'ClaireMacLeody', 'id': '914995819'}, {'screen_name': 'terminallytang1', 'name': 'terminallytangerine', 'id': '523530643'}, {'screen_name': 'IsabelOakeshott', 'name': 'Isabel Oakeshott', 'id': '437814330'}, {'screen_name': 'RishiSunak', 'name': 'Rishi Sunak', 'id': '1168968080690749441'}, {'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}, {'screen_name': 'PennyMordaunt', 'name': 'Penny Mordaunt', 'id': '462856853'}, {'screen_name': 'Dominic2306', 'name': 'Dominic Cummings', 'id': '1354919270375940099'}]",,,,
1581553732558675970,1581553732558675970,2022-10-16 08:52:48 BST,2022-10-16,08:52:48,+0100,1253672034,hewitson10,kerry ✊💙🇺🇦,,"Wow, Robert halfon just destroyed Liz truss on a x100  He said the government look like libertarian jihadists, she’s blowing up the party  Treated the country like lab mice carry out ultra free market experiments , it goes on  #Ridge #GeneralElection2022 #ToriesOutNow  https://t.co/1BlQ61GIkA",en,[],[],[],22,199,382,"['ridge', 'generalelection2022', 'toriesoutnow']",[],https://twitter.com/hewitson10/status/1581553732558675970,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1581553650459189248/pu/img/OQzD2KgN-EnHHXLY.jpg,Swindon,,,,,,[],,,,
1581547927759392768,1581545464381337600,2022-10-16 08:29:44 BST,2022-10-16,08:29:44,+0100,8641742,jimrobbins,Jim Robbins,,@DPJHodges @MayorGoldieWil1 And what happens if that one is as bad as Liz Truss? or worse seeing as Liz Truss just beat them in a leadership contest? How many chances to the Tory party get over the next two years?,en,[],[],[],1,0,2,[],[],https://twitter.com/jimrobbins/status/1581547927759392768,False,,0,,Swindon,,,,,,"[{'screen_name': 'DPJHodges', 'name': '(((Dan Hodges)))', 'id': '62123765'}, {'screen_name': 'MayorGoldieWil1', 'name': 'Mayor Goldie Wilson', 'id': '1483468441956851715'}]",,,,
1581422765529186306,1581217402737393664,2022-10-16 00:12:23 BST,2022-10-16,00:12:23,+0100,437717340,jrbgarfield,James Garfield,,"@terminallytang1 @IsabelOakeshott @RishiSunak @trussliz @PennyMordaunt However, I don't trust either Labour or the Conservatives to embrace the middle classes rather they will yet again view them as the largest group they can effectively milk for more tax.",en,[],[],[],1,0,0,[],[],https://twitter.com/jrbgarfield/status/1581422765529186306,False,,0,,Swindon,,,,,,"[{'screen_name': 'terminallytang1', 'name': 'terminallytangerine', 'id': '523530643'}, {'screen_name': 'IsabelOakeshott', 'name': 'Isabel Oakeshott', 'id': '437814330'}, {'screen_name': 'RishiSunak', 'name': 'Rishi Sunak', 'id': '1168968080690749441'}, {'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}, {'screen_name': 'PennyMordaunt', 'name': 'Penny Mordaunt', 'id': '462856853'}]",,,,
1581422244344971264,1581217402737393664,2022-10-16 00:10:19 BST,2022-10-16,00:10:19,+0100,437717340,jrbgarfield,James Garfield,,@terminallytang1 @IsabelOakeshott @RishiSunak @trussliz @PennyMordaunt Truth be told I don't know who I'll vote for.  What I do know is that both main parties perpetually punish the middle classes for being middle class and to pay for everyone else.  Ed Miliband was right about the squeezed middle in 2015.,en,[],[],[],1,0,1,[],[],https://twitter.com/jrbgarfield/status/1581422244344971264,False,,0,,Swindon,,,,,,"[{'screen_name': 'terminallytang1', 'name': 'terminallytangerine', 'id': '523530643'}, {'screen_name': 'IsabelOakeshott', 'name': 'Isabel Oakeshott', 'id': '437814330'}, {'screen_name': 'RishiSunak', 'name': 'Rishi Sunak', 'id': '1168968080690749441'}, {'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}, {'screen_name': 'PennyMordaunt', 'name': 'Penny Mordaunt', 'id': '462856853'}]",,,,
1581415427775025152,1581217402737393664,2022-10-15 23:43:13 BST,2022-10-15,23:43:13,+0100,437717340,jrbgarfield,James Garfield,,@terminallytang1 @IsabelOakeshott @RishiSunak @trussliz @PennyMordaunt There's a big difference to discussing or supporting at the conference and implementing.  Labour will be as self serving with political ideology as any other party and as hypocritical too e.g. banging on about state education then privately educating their own children.,en,[],[],[],1,0,0,[],[],https://twitter.com/jrbgarfield/status/1581415427775025152,False,,0,,Swindon,,,,,,"[{'screen_name': 'terminallytang1', 'name': 'terminallytangerine', 'id': '523530643'}, {'screen_name': 'IsabelOakeshott', 'name': 'Isabel Oakeshott', 'id': '437814330'}, {'screen_name': 'RishiSunak', 'name': 'Rishi Sunak', 'id': '1168968080690749441'}, {'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}, {'screen_name': 'PennyMordaunt', 'name': 'Penny Mordaunt', 'id': '462856853'}]",,,,
1581414719432249344,1581217402737393664,2022-10-15 23:40:25 BST,2022-10-15,23:40:25,+0100,437717340,jrbgarfield,James Garfield,,"@terminallytang1 @IsabelOakeshott @RishiSunak @trussliz @PennyMordaunt I don't want bullshit hope, I want certainty from all parties that what is in a manifesto is what they will abide by.  No trickery, no sleight of hand, no we'll screw this demographic in our first 6 months to pay for our promises to another demographic.  Violent transparency.",en,[],[],[],1,0,0,[],[],https://twitter.com/jrbgarfield/status/1581414719432249344,False,,0,,Swindon,,,,,,"[{'screen_name': 'terminallytang1', 'name': 'terminallytangerine', 'id': '523530643'}, {'screen_name': 'IsabelOakeshott', 'name': 'Isabel Oakeshott', 'id': '437814330'}, {'screen_name': 'RishiSunak', 'name': 'Rishi Sunak', 'id': '1168968080690749441'}, {'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}, {'screen_name': 'PennyMordaunt', 'name': 'Penny Mordaunt', 'id': '462856853'}]",,,,
1581413295671562240,1581217402737393664,2022-10-15 23:34:45 BST,2022-10-15,23:34:45,+0100,437717340,jrbgarfield,James Garfield,,"@terminallytang1 @IsabelOakeshott @RishiSunak @trussliz @PennyMordaunt There have been shameful episodes by numerous MPs of all mainstream parties over the years.  I note you ignore my point on PR.  It is the only way all views are properly represented, even those you may dislike.",en,[],[],[],1,0,0,[],[],https://twitter.com/jrbgarfield/status/1581413295671562240,False,,0,,Swindon,,,,,,"[{'screen_name': 'terminallytang1', 'name': 'terminallytangerine', 'id': '523530643'}, {'screen_name': 'IsabelOakeshott', 'name': 'Isabel Oakeshott', 'id': '437814330'}, {'screen_name': 'RishiSunak', 'name': 'Rishi Sunak', 'id': '1168968080690749441'}, {'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}, {'screen_name': 'PennyMordaunt', 'name': 'Penny Mordaunt', 'id': '462856853'}]",,,,
1581411934947069952,1581217402737393664,2022-10-15 23:29:21 BST,2022-10-15,23:29:21,+0100,437717340,jrbgarfield,James Garfield,,"@terminallytang1 @IsabelOakeshott @RishiSunak @trussliz @PennyMordaunt Let us see if Labour are the same.  If they win the next election with a stonking majority, I think they will immediately become complacent and believe in their own brilliance and not implement proportional representation as has been mooted.  I hope I'm wrong.",en,[],[],[],1,0,0,[],[],https://twitter.com/jrbgarfield/status/1581411934947069952,False,,0,,Swindon,,,,,,"[{'screen_name': 'terminallytang1', 'name': 'terminallytangerine', 'id': '523530643'}, {'screen_name': 'IsabelOakeshott', 'name': 'Isabel Oakeshott', 'id': '437814330'}, {'screen_name': 'RishiSunak', 'name': 'Rishi Sunak', 'id': '1168968080690749441'}, {'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}, {'screen_name': 'PennyMordaunt', 'name': 'Penny Mordaunt', 'id': '462856853'}]",,,,
